doy,tmax_C,tmin_C,precip_mm,rh_max_pct,rh_min_pct,solar_MJ_m2,tmax_C_7d_median,tmin_C_7d_median,precip_mm_7d_median,rh_max_pct_7d_median,rh_min_pct_7d_median,solar_MJ_m2_7d_median,tmax_C_30d_median,tmin_C_30d_median,precip_mm_30d_median,rh_max_pct_30d_median,rh_min_pct_30d_median,solar_MJ_m2_30d_median
118,36.2,25.9,0.3,82.0,40.0,23.12,36.2,26.157142857142855,0.5142857142857143,82.85714285714286,41.142857142857146,22.997142857142855,36.21,26.066666666666666,0.38999999999999996,83.03333333333333,40.36666666666667,22.647666666666666
119,35.8,26.3,0.7,84.0,43.0,22.95,36.15714285714286,26.085714285714285,0.6,83.0,41.285714285714285,22.96,36.173333333333325,26.05,0.41333333333333333,83.1,40.63333333333333,22.651666666666667
120,35.8,25.9,0.4,83.0,44.0,22.74,36.05714285714286,26.014285714285712,0.5857142857142856,83.0,41.285714285714285,22.701428571428572,36.09333333333334,26.030000000000005,0.42,83.26666666666667,40.96666666666667,22.618000000000002
121,36.2,26.1,0.7,83.0,42.0,22.69,35.92857142857143,25.942857142857143,0.5285714285714286,83.28571428571429,41.857142857142854,22.66142857142857,36.02333333333333,26.003333333333334,0.4266666666666667,83.56666666666666,41.3,22.6
122,36.4,25.9,0.6,84.0,39.0,23.4,35.785714285714285,25.95714285714286,0.6,83.71428571428571,42.42857142857143,22.428571428571427,35.943333333333335,25.976666666666667,0.43666666666666665,83.8,41.666666666666664,22.595000000000002
123,35.9,25.8,0.3,82.0,41.0,21.53,35.714285714285715,25.87142857142857,0.5857142857142856,84.14285714285714,42.42857142857143,22.27857142857143,35.89666666666666,25.956666666666667,0.43666666666666665,84.13333333333334,41.86666666666667,22.576666666666664
124,35.2,25.7,0.7,85.0,44.0,22.2,35.714285714285715,25.857142857142858,0.6142857142857142,84.57142857142857,42.285714285714285,22.27857142857143,35.81333333333334,25.939999999999998,0.43333333333333335,84.33333333333333,42.233333333333334,22.53533333333333
125,35.2,26.0,0.8,85.0,44.0,21.49,35.628571428571426,25.828571428571426,0.5714285714285714,85.0,42.42857142857143,22.24857142857143,35.773333333333326,25.93,0.4266666666666667,84.4,42.5,22.533333333333335
126,35.3,25.7,0.6,87.0,43.0,21.9,35.542857142857144,25.77142857142857,0.5571428571428572,85.42857142857143,43.0,22.174285714285713,35.74666666666667,25.91,0.44333333333333336,84.63333333333334,42.666666666666664,22.560666666666666
127,35.8,25.8,0.6,86.0,43.0,22.74,35.48571428571428,25.728571428571428,0.6,86.42857142857143,43.285714285714285,22.30857142857143,35.70666666666666,25.889999999999997,0.44000000000000006,84.66666666666667,42.86666666666667,22.57
128,35.6,25.9,0.4,86.0,43.0,22.48,35.51428571428571,25.74285714285714,0.5142857142857143,86.57142857142857,43.42857142857143,22.17285714285714,35.663333333333334,25.886666666666667,0.45333333333333337,84.7,43.06666666666667,22.554666666666666
129,35.8,25.5,0.5,87.0,43.0,22.88,35.528571428571425,25.74285714285714,0.4285714285714285,86.42857142857143,43.42857142857143,22.33857142857143,35.58666666666667,25.886666666666667,0.45,84.7,43.333333333333336,22.524333333333335
130,35.5,25.5,0.6,89.0,43.0,22.47,35.628571428571426,25.771428571428572,0.4428571428571429,85.85714285714286,43.42857142857143,22.505714285714284,35.553333333333335,25.87,0.44333333333333336,84.76666666666667,43.43333333333333,22.516333333333332
131,35.4,25.8,0.1,86.0,45.0,21.25,35.48571428571428,25.77142857142857,0.38571428571428573,85.71428571428571,43.857142857142854,22.307142857142857,35.51,25.839999999999996,0.46,84.76666666666667,43.666666666666664,22.48033333333333
132,35.3,26.0,0.2,84.0,44.0,22.65,35.41428571428571,25.785714285714285,0.37142857142857144,85.42857142857143,44.142857142857146,22.275714285714287,35.44666666666667,25.80666666666667,0.4866666666666667,84.93333333333334,43.86666666666667,22.437666666666665
133,36.0,25.9,0.7,83.0,43.0,23.07,35.271428571428565,25.800000000000004,0.37142857142857144,85.42857142857143,44.57142857142857,22.254285714285714,35.36,25.766666666666666,0.45666666666666667,85.03333333333333,44.2,22.375333333333334
134,34.8,25.8,0.2,85.0,46.0,21.35,35.24285714285714,25.857142857142858,0.31428571428571433,85.28571428571429,44.857142857142854,22.264285714285712,35.28333333333333,25.73,0.4533333333333333,85.3,44.5,22.331666666666667
135,35.1,26.0,0.3,84.0,45.0,22.26,35.15714285714286,25.82857142857143,0.32857142857142857,85.42857142857143,45.0,22.397142857142857,35.21666666666667,25.7,0.46333333333333326,85.43333333333334,44.733333333333334,22.288666666666664
136,34.8,25.6,0.5,87.0,46.0,22.73,35.142857142857146,25.82857142857143,0.31428571428571433,85.28571428571429,45.285714285714285,22.38,35.14333333333333,25.666666666666668,0.4733333333333334,85.66666666666667,44.93333333333333,22.214
137,35.3,25.9,0.2,88.0,45.0,22.54,35.05714285714286,25.8,0.3,85.85714285714286,45.42857142857143,22.382857142857144,35.07,25.63,0.45999999999999996,85.83333333333333,45.166666666666664,22.171333333333337
138,34.8,25.6,0.2,87.0,46.0,22.18,35.17142857142857,25.800000000000004,0.31428571428571433,85.71428571428571,45.285714285714285,22.62714285714286,34.983333333333334,25.6,0.45,85.96666666666667,45.46666666666667,22.09433333333333
139,35.2,26.0,0.1,83.0,46.0,22.53,35.14285714285714,25.771428571428572,0.34285714285714286,85.71428571428571,45.42857142857143,22.684285714285714,34.89333333333333,25.57,0.49333333333333335,86.13333333333334,45.8,22.084666666666667
140,35.4,25.7,0.6,87.0,44.0,23.09,35.128571428571426,25.8,0.34285714285714286,85.42857142857143,45.57142857142857,22.594285714285714,34.82333333333334,25.53666666666667,0.4966666666666667,86.26666666666667,46.06666666666667,22.005999999999997
141,35.6,25.8,0.3,84.0,45.0,23.06,35.114285714285714,25.742857142857144,0.34285714285714286,85.0,45.42857142857143,22.509999999999998,34.74333333333333,25.483333333333334,0.4766666666666667,86.4,46.3,21.968000000000004
142,34.9,25.8,0.5,84.0,46.0,22.66,35.2,25.728571428571428,0.38571428571428573,84.42857142857143,45.285714285714285,22.56714285714286,34.67999999999999,25.436666666666667,0.4799999999999999,86.5,46.5,21.915666666666663
143,34.7,25.8,0.5,85.0,47.0,22.1,35.128571428571426,25.628571428571426,0.5428571428571428,85.0,45.42857142857143,22.5,34.57333333333334,25.39,0.5033333333333333,86.7,46.86666666666667,21.817333333333337
144,35.2,25.5,0.2,85.0,44.0,21.95,34.857142857142854,25.52857142857143,0.4857142857142857,84.85714285714286,46.285714285714285,22.145714285714284,34.473333333333336,25.339999999999996,0.4933333333333333,86.86666666666666,47.166666666666664,21.741666666666667
145,35.4,25.5,0.5,83.0,45.0,22.58,34.614285714285714,25.385714285714283,0.4714285714285714,85.71428571428571,46.857142857142854,21.967142857142854,34.36666666666667,25.296666666666667,0.5033333333333333,86.96666666666667,47.46666666666667,21.673000000000002
146,34.7,25.3,1.2,87.0,47.0,22.06,34.45714285714286,25.32857142857143,0.5428571428571428,86.28571428571429,47.42857142857143,21.82428571428571,34.29,25.25333333333333,0.5066666666666666,87.03333333333333,47.766666666666666,21.595666666666666
147,33.5,25.0,0.2,86.0,50.0,20.61,34.3,25.2,0.5714285714285714,87.0,47.857142857142854,21.595714285714283,34.18,25.2,0.55,87.23333333333333,48.13333333333333,21.49866666666667
148,33.9,24.8,0.2,90.0,49.0,21.81,34.128571428571426,25.12857142857143,0.5857142857142856,87.42857142857143,48.57142857142857,21.518571428571427,34.07666666666667,25.14,0.5733333333333334,87.53333333333333,48.5,21.38866666666667
149,33.8,25.4,1.0,88.0,50.0,21.66,33.9,25.057142857142857,0.557142857142857,88.14285714285714,49.0,21.305714285714284,33.96,25.08,0.5633333333333334,87.83333333333333,48.86666666666667,21.269
150,33.6,24.9,0.7,90.0,50.0,20.5,33.68571428571429,25.0,0.6142857142857142,88.14285714285714,49.57142857142857,21.18857142857143,33.876666666666665,25.026666666666664,0.5566666666666666,88.06666666666666,49.06666666666667,21.16533333333333
151,34.0,25.0,0.3,88.0,49.0,21.41,33.628571428571426,24.95714285714286,0.7,88.57142857142857,49.857142857142854,21.078571428571426,33.77,24.969999999999995,0.5666666666666667,88.3,49.36666666666667,21.026
152,33.8,25.0,0.3,88.0,48.0,21.09,33.471428571428575,24.900000000000002,0.7,88.42857142857143,50.142857142857146,20.87,33.70333333333333,24.92666666666667,0.5700000000000001,88.4,49.5,20.884666666666664
153,33.2,24.9,1.6,87.0,51.0,21.24,33.41428571428571,24.74285714285714,0.6571428571428571,88.71428571428571,50.0,20.68,33.61333333333333,24.869999999999997,0.5833333333333334,88.5,49.766666666666666,20.784
154,33.1,24.7,0.8,89.0,52.0,19.84,33.27142857142857,24.67142857142857,0.7428571428571428,89.0,50.57142857142857,20.578571428571426,33.52333333333333,24.826666666666668,0.5966666666666666,88.6,50.06666666666667,20.70266666666667
155,32.8,24.4,0.2,89.0,51.0,20.35,33.07142857142857,24.585714285714285,0.7142857142857143,89.42857142857143,51.0,20.407142857142855,33.419999999999995,24.76,0.6166666666666667,88.86666666666666,50.36666666666667,20.53233333333333
156,33.4,24.3,0.7,90.0,49.0,20.33,32.9,24.471428571428568,0.7857142857142857,89.71428571428571,51.57142857142857,20.368571428571425,33.32,24.709999999999997,0.61,89.0,50.733333333333334,20.421666666666667
157,32.6,24.4,1.3,92.0,54.0,19.79,32.9,24.37142857142857,0.6571428571428571,90.28571428571429,51.714285714285715,20.212857142857143,33.193333333333335,24.65,0.6233333333333333,89.23333333333333,51.03333333333333,20.234666666666666
158,32.6,24.4,0.1,91.0,52.0,20.21,32.75714285714286,24.3,0.7428571428571428,90.71428571428571,52.285714285714285,19.99857142857143,33.07333333333334,24.57333333333333,0.6366666666666666,89.56666666666666,51.4,20.092666666666666
159,32.6,24.2,0.8,90.0,52.0,20.82,32.67142857142857,24.27142857142857,0.8428571428571427,91.28571428571429,52.857142857142854,19.85571428571429,32.980000000000004,24.506666666666668,0.6366666666666666,89.8,51.666666666666664,19.985999999999997
160,33.2,24.2,0.7,91.0,52.0,20.15,32.542857142857144,24.24285714285714,0.7999999999999999,91.57142857142857,53.57142857142857,19.734285714285715,32.876666666666665,24.46,0.6466666666666666,90.03333333333333,52.03333333333333,19.872333333333334
161,32.1,24.2,1.4,92.0,56.0,18.34,32.5,24.214285714285715,0.6142857142857142,91.57142857142857,53.285714285714285,19.512857142857143,32.763333333333335,24.40666666666667,0.7033333333333334,90.33333333333333,52.36666666666667,19.71833333333333
162,32.2,24.2,0.9,93.0,55.0,19.35,32.4,24.199999999999996,0.6857142857142857,91.57142857142857,53.57142857142857,19.208571428571428,32.61333333333333,24.35333333333333,0.7033333333333334,90.53333333333333,52.733333333333334,19.534666666666666
163,32.5,24.1,0.4,92.0,54.0,19.48,32.42857142857143,24.214285714285715,0.6571428571428571,91.57142857142857,53.285714285714285,18.875714285714285,32.53333333333333,24.30333333333333,0.7400000000000001,90.76666666666667,53.0,19.458333333333332
164,32.3,24.2,0.0,92.0,52.0,18.24,32.34285714285714,24.214285714285715,0.6428571428571429,91.57142857142857,53.42857142857143,18.785714285714285,32.43666666666667,24.263333333333332,0.7566666666666666,90.86666666666666,53.266666666666666,19.339333333333332
165,31.9,24.3,0.6,91.0,54.0,18.08,32.34285714285714,24.228571428571428,0.5285714285714286,91.28571428571429,53.285714285714285,18.985714285714288,32.35333333333333,24.206666666666667,0.7833333333333333,91.03333333333333,53.5,19.257333333333335
166,32.8,24.3,0.6,90.0,50.0,18.49,32.32857142857143,24.2,0.5,91.0,53.285714285714285,18.71,32.266666666666666,24.160000000000004,0.8033333333333332,91.16666666666667,53.766666666666666,19.213666666666665
167,32.6,24.2,0.6,91.0,53.0,19.52,32.31428571428572,24.214285714285715,0.49999999999999994,90.85714285714286,53.42857142857143,18.75142857142857,32.14333333333334,24.123333333333335,0.82,91.26666666666667,54.1,19.105666666666668
168,32.1,24.3,0.6,90.0,55.0,19.74,32.24285714285714,24.185714285714283,0.6,90.71428571428571,53.714285714285715,18.638571428571428,32.03,24.073333333333334,0.8333333333333334,91.43333333333334,54.5,19.033666666666665
169,32.1,24.0,0.7,91.0,55.0,17.42,32.15714285714286,24.071428571428573,0.6428571428571429,91.14285714285714,54.142857142857146,18.684285714285714,31.94666666666667,24.026666666666664,0.84,91.63333333333334,54.766666666666666,18.925333333333334
170,32.4,24.2,0.4,91.0,55.0,19.77,32.02857142857143,24.0,0.6285714285714287,91.42857142857143,54.857142857142854,18.74285714285714,31.873333333333335,23.97666666666667,0.8866666666666667,91.8,55.03333333333333,18.890666666666668
171,31.8,24.0,0.7,91.0,54.0,17.45,31.95714285714286,23.985714285714288,0.6142857142857142,91.57142857142857,55.142857142857146,18.602857142857143,31.8,23.943333333333335,0.9299999999999999,91.96666666666667,55.333333333333336,18.786666666666665
172,31.3,23.5,0.9,94.0,57.0,18.4,31.942857142857143,23.928571428571427,0.8428571428571429,91.85714285714286,55.142857142857146,18.34857142857143,31.689999999999998,23.916666666666668,0.9333333333333333,92.06666666666666,55.666666666666664,18.711333333333336
173,31.9,23.8,0.5,92.0,55.0,18.9,31.67142857142857,23.885714285714283,0.9142857142857144,92.14285714285714,55.57142857142857,18.224285714285713,31.62666666666667,23.88,0.9166666666666666,92.13333333333334,55.833333333333336,18.659666666666666
174,32.1,24.1,0.5,92.0,55.0,18.54,31.485714285714288,23.785714285714285,1.042857142857143,92.42857142857143,56.0,18.017142857142854,31.563333333333336,23.843333333333337,0.9433333333333334,92.23333333333333,56.06666666666667,18.60533333333333
175,32.0,23.9,2.2,92.0,55.0,17.96,31.371428571428574,23.72857142857143,1.042857142857143,92.71428571428571,56.42857142857143,18.13,31.5,23.816666666666666,0.9866666666666667,92.36666666666666,56.4,18.535666666666664
176,30.2,23.7,1.2,93.0,58.0,16.55,31.37142857142857,23.75714285714286,1.1714285714285713,92.57142857142857,56.42857142857143,18.244285714285713,31.40333333333333,23.783333333333335,1.0799999999999998,92.5,56.733333333333334,18.479333333333333
177,31.1,23.5,1.3,93.0,58.0,18.32,31.24285714285714,23.714285714285715,1.2857142857142858,92.85714285714286,56.857142857142854,18.285714285714285,31.323333333333334,23.743333333333332,1.13,92.63333333333334,56.96666666666667,18.463
178,31.0,23.6,0.7,93.0,57.0,18.24,30.985714285714288,23.685714285714287,1.3285714285714287,92.71428571428571,57.42857142857143,18.232857142857142,31.246666666666666,23.706666666666663,1.1466666666666667,92.7,57.166666666666664,18.397
179,31.3,23.7,1.8,93.0,57.0,19.2,30.75714285714286,23.62857142857143,1.1142857142857143,92.85714285714286,58.142857142857146,18.37142857142857,31.15,23.67,1.1900000000000002,92.83333333333333,57.46666666666667,18.302333333333333
180,31.0,23.5,1.3,94.0,58.0,19.19,30.82857142857143,23.6,1.2,92.85714285714286,58.285714285714285,18.577142857142857,31.080000000000002,23.636666666666667,1.22,92.93333333333334,57.833333333333336,18.312333333333335
181,30.3,23.9,0.8,91.0,59.0,18.17,30.8,23.557142857142857,1.3285714285714287,93.0,58.57142857142857,18.645714285714288,31.029999999999998,23.6,1.2433333333333334,93.06666666666666,58.1,18.367666666666665
182,30.4,23.5,0.7,93.0,60.0,18.93,30.74285714285714,23.52857142857143,1.442857142857143,93.14285714285714,59.0,18.50142857142857,30.933333333333334,23.566666666666666,1.3133333333333332,93.23333333333333,58.53333333333333,18.300333333333334
183,30.7,23.5,1.8,93.0,59.0,17.99,30.571428571428573,23.5,1.3,93.14285714285714,59.285714285714285,18.34,30.833333333333332,23.526666666666667,1.3733333333333333,93.36666666666666,58.9,18.200333333333333
184,30.9,23.2,2.2,94.0,60.0,18.8,30.528571428571432,23.47142857142857,1.2285714285714289,93.14285714285714,59.42857142857143,18.204285714285714,30.75333333333333,23.483333333333334,1.5366666666666664,93.53333333333333,59.2,18.128
185,30.6,23.4,1.5,94.0,60.0,17.23,30.585714285714285,23.385714285714283,1.2428571428571427,93.57142857142857,59.42857142857143,18.262857142857143,30.660000000000004,23.453333333333333,1.6,93.66666666666667,59.5,18.10966666666667
186,30.1,23.5,0.8,93.0,59.0,18.07,30.628571428571426,23.37142857142857,1.442857142857143,93.71428571428571,59.714285714285715,18.23428571428571,30.57333333333333,23.410000000000004,1.62,93.76666666666667,59.766666666666666,18.033333333333335
187,30.7,23.3,0.8,94.0,59.0,18.24,30.571428571428573,23.328571428571426,1.6857142857142857,94.0,60.142857142857146,18.301428571428573,30.496666666666666,23.383333333333333,1.66,93.86666666666666,60.0,18.029999999999998
188,30.7,23.3,0.9,94.0,59.0,18.58,30.4,23.3,1.7857142857142858,94.28571428571429,60.57142857142857,18.165714285714284,30.413333333333334,23.363333333333337,1.7533333333333334,93.86666666666666,60.233333333333334,17.921333333333333
189,30.7,23.4,2.1,94.0,62.0,18.73,30.3,23.25714285714286,1.7714285714285716,94.42857142857143,60.714285714285715,18.185714285714287,30.319999999999997,23.326666666666664,1.8300000000000003,93.96666666666667,60.63333333333333,17.857666666666667
190,30.3,23.2,3.5,95.0,62.0,18.46,30.228571428571428,23.185714285714287,1.9,94.85714285714286,61.285714285714285,17.98142857142857,30.216666666666665,23.283333333333335,1.9633333333333336,94.1,61.0,17.843
191,29.7,23.0,2.9,96.0,63.0,17.85,30.157142857142855,23.17142857142857,1.9142857142857144,95.0,61.857142857142854,18.024285714285714,30.113333333333337,23.25333333333333,1.98,94.23333333333333,61.36666666666667,17.818
192,29.9,23.1,1.4,95.0,61.0,17.37,30.114285714285717,23.157142857142855,1.9714285714285715,95.14285714285714,62.285714285714285,18.19,30.083333333333332,23.22666666666667,2.0100000000000002,94.3,61.63333333333333,17.81433333333333
193,29.6,23.0,1.7,96.0,63.0,16.64,30.0,23.142857142857142,2.057142857142857,95.28571428571429,62.42857142857143,17.867142857142856,30.02,23.206666666666667,2.0366666666666666,94.33333333333333,61.833333333333336,17.733666666666668
194,30.2,23.2,0.9,95.0,63.0,18.54,29.900000000000002,23.114285714285717,1.9,95.28571428571429,62.714285714285715,17.59,29.96333333333333,23.186666666666667,2.0766666666666667,94.4,62.1,17.679666666666666
195,30.4,23.2,1.3,95.0,62.0,19.74,29.900000000000002,23.114285714285717,2.2714285714285714,95.14285714285714,62.857142857142854,17.55,29.903333333333332,23.156666666666663,2.143333333333333,94.5,62.4,17.647333333333332
196,29.9,23.3,2.7,95.0,63.0,16.47,29.814285714285713,23.11428571428571,2.442857142857143,95.14285714285714,63.285714285714285,17.478571428571428,29.84,23.139999999999997,2.2066666666666666,94.56666666666666,62.666666666666664,17.582
197,29.6,23.0,2.4,95.0,64.0,16.52,29.842857142857145,23.1,2.342857142857143,94.85714285714286,63.285714285714285,17.59857142857143,29.80333333333333,23.11,2.296666666666667,94.7,62.96666666666667,17.523
198,29.7,23.0,5.5,95.0,64.0,17.57,29.74285714285714,23.099999999999998,2.4857142857142853,94.71428571428571,63.0,17.428571428571427,29.763333333333332,23.089999999999996,2.386666666666667,94.8,63.166666666666664,17.465333333333334
199,29.3,23.1,2.6,95.0,64.0,16.87,29.514285714285716,23.057142857142857,2.8285714285714287,94.57142857142857,63.285714285714285,16.771428571428572,29.71,23.07,2.443333333333334,94.86666666666666,63.4,17.431333333333335
200,29.8,22.9,1.0,94.0,63.0,17.48,29.400000000000002,22.971428571428568,2.8428571428571425,94.57142857142857,63.857142857142854,16.845714285714287,29.66,23.049999999999997,2.4633333333333334,94.93333333333334,63.53333333333333,17.409666666666666
201,29.5,23.2,1.9,94.0,61.0,17.35,29.314285714285713,22.942857142857143,3.142857142857143,94.71428571428571,64.14285714285714,17.071428571428573,29.623333333333335,23.033333333333335,2.5,94.96666666666667,63.666666666666664,17.387333333333334
202,28.8,22.9,3.7,94.0,64.0,15.14,29.2,22.942857142857143,2.7428571428571433,94.85714285714286,64.42857142857143,17.02,29.6,23.009999999999998,2.536666666666667,95.0,63.833333333333336,17.370333333333335
203,29.1,22.7,2.8,95.0,67.0,16.99,29.2,22.914285714285715,2.6714285714285713,94.85714285714286,64.71428571428571,16.958571428571428,29.543333333333333,22.993333333333332,2.5766666666666667,95.0,64.1,17.329666666666665
204,29.0,22.8,4.5,96.0,66.0,18.1,29.114285714285717,22.91428571428571,2.8285714285714287,94.85714285714286,64.85714285714286,16.732857142857146,29.49,22.98,2.6266666666666665,95.03333333333333,64.3,17.28033333333333
205,28.9,23.0,2.7,96.0,66.0,17.21,29.085714285714285,22.885714285714283,2.8285714285714283,95.0,65.42857142857143,16.62857142857143,29.45,22.956666666666663,2.6366666666666663,95.06666666666666,64.33333333333333,17.216666666666665
206,29.3,22.9,2.1,95.0,66.0,16.44,29.185714285714283,22.87142857142857,2.8428571428571425,95.28571428571429,65.71428571428571,17.07,29.40666666666667,22.946666666666665,2.703333333333333,95.06666666666666,64.5,17.16
207,29.2,22.9,2.1,94.0,64.0,15.9,29.185714285714287,22.914285714285715,2.9,95.42857142857143,65.57142857142857,17.104285714285716,29.38,22.943333333333335,2.6700000000000004,95.03333333333333,64.56666666666666,17.142999999999997
208,29.3,23.0,1.9,95.0,65.0,16.62,29.214285714285715,22.942857142857143,2.757142857142857,95.28571428571429,65.85714285714286,16.861428571428572,29.366666666666667,22.94,2.7266666666666666,95.03333333333333,64.66666666666667,17.159
209,29.5,22.8,3.8,96.0,66.0,18.23,29.257142857142856,22.928571428571427,2.857142857142857,95.28571428571429,65.85714285714286,16.86,29.363333333333333,22.94,2.75,95.03333333333333,64.76666666666667,17.241666666666667
210,29.1,23.0,3.2,96.0,66.0,17.23,29.22857142857143,22.928571428571427,3.057142857142857,95.28571428571429,65.85714285714286,16.935714285714287,29.33,22.936666666666664,2.8533333333333335,95.06666666666666,64.9,17.222333333333335
211,29.2,23.0,3.5,95.0,68.0,16.4,29.257142857142856,22.88571428571429,3.157142857142857,95.57142857142857,65.85714285714286,17.257142857142856,29.279999999999998,22.92,2.9600000000000004,95.1,65.06666666666666,17.102333333333334
212,29.2,22.9,3.4,96.0,66.0,17.2,29.285714285714285,22.87142857142857,3.257142857142857,95.57142857142857,65.71428571428571,17.24857142857143,29.243333333333332,22.89333333333333,3.0966666666666667,95.16666666666667,65.3,17.039666666666665
213,29.1,22.9,3.5,95.0,66.0,16.97,29.271428571428572,22.87142857142857,2.9857142857142853,95.28571428571429,65.42857142857143,17.15285714285714,29.216666666666665,22.876666666666665,3.15,95.2,65.46666666666667,17.053
214,29.4,22.6,2.8,96.0,64.0,18.15,29.257142857142856,22.842857142857145,2.814285714285714,95.0,65.57142857142857,17.12285714285714,29.193333333333335,22.856666666666666,3.1766666666666667,95.23333333333333,65.6,17.020333333333333
215,29.5,22.9,2.6,95.0,64.0,16.56,29.24285714285714,22.82857142857143,2.657142857142857,95.0,65.14285714285714,17.22285714285714,29.18,22.84333333333333,3.2133333333333334,95.3,65.7,16.993000000000002
216,29.4,22.8,1.9,94.0,64.0,17.56,29.285714285714285,22.8,2.5142857142857147,94.85714285714286,64.71428571428571,17.16857142857143,29.146666666666665,22.836666666666662,3.2766666666666664,95.36666666666666,65.86666666666666,16.952333333333332
217,29.0,22.8,2.0,94.0,67.0,17.02,29.27142857142857,22.8,2.8000000000000003,94.85714285714286,64.85714285714286,17.138571428571428,29.13,22.823333333333334,3.32,95.43333333333334,66.13333333333334,16.895666666666667
218,29.1,22.9,2.4,95.0,65.0,17.1,29.2,22.842857142857138,2.6714285714285713,94.71428571428571,65.0,17.02285714285714,29.14333333333333,22.806666666666665,3.2933333333333334,95.53333333333333,66.26666666666667,16.975
219,29.5,22.7,2.4,95.0,63.0,16.82,29.2,22.857142857142858,2.742857142857143,94.71428571428571,65.0,17.207142857142856,29.10666666666667,22.803333333333335,3.433333333333333,95.6,66.36666666666666,16.878333333333334
220,29.0,22.9,5.5,95.0,67.0,16.76,29.214285714285715,22.885714285714283,2.814285714285714,95.0,65.28571428571429,17.43,29.110000000000003,22.796666666666667,3.4466666666666663,95.6,66.4,16.788333333333334
221,28.9,22.9,1.9,95.0,65.0,17.34,29.24285714285714,22.928571428571427,3.1,95.28571428571429,65.28571428571429,17.564285714285717,29.113333333333333,22.780000000000005,3.5166666666666666,95.6,66.46666666666667,16.764
222,29.5,23.0,3.1,95.0,64.0,17.85,29.214285714285715,22.9,3.4,95.42857142857143,65.57142857142857,17.427142857142858,29.103333333333335,22.77333333333333,3.56,95.63333333333334,66.53333333333333,16.826999999999998
223,29.5,23.0,2.4,96.0,66.0,19.12,29.114285714285717,22.87142857142857,4.0285714285714285,95.71428571428571,66.57142857142857,17.10857142857143,29.10333333333333,22.763333333333332,3.6166666666666667,95.7,66.63333333333334,16.891666666666666
224,29.2,23.1,4.0,96.0,67.0,17.96,29.08571428571429,22.814285714285713,3.814285714285714,95.85714285714286,66.85714285714286,17.131428571428575,29.09,22.753333333333334,3.7933333333333334,95.76666666666667,66.83333333333333,16.87333333333333
225,28.9,22.7,4.5,96.0,67.0,16.14,29.099999999999998,22.742857142857144,4.442857142857143,96.0,67.28571428571429,17.024285714285714,29.08,22.740000000000002,3.8466666666666667,95.83333333333333,66.96666666666667,16.868
226,28.8,22.5,6.8,97.0,70.0,14.59,29.014285714285712,22.699999999999996,4.5285714285714285,96.28571428571429,67.71428571428571,16.767142857142858,29.08,22.720000000000002,3.89,95.9,67.03333333333333,16.85066666666667
227,28.8,22.5,4.0,96.0,69.0,16.92,28.914285714285715,22.657142857142855,4.6000000000000005,96.28571428571429,68.0,16.35857142857143,29.07,22.7,3.9566666666666666,95.96666666666667,67.1,16.848
228,29.0,22.4,6.3,96.0,68.0,16.59,28.885714285714283,22.61428571428571,4.485714285714286,96.28571428571429,68.28571428571429,16.02857142857143,29.05666666666667,22.69666666666667,4.05,96.0,67.26666666666667,16.824666666666666
229,28.9,22.7,3.7,97.0,67.0,16.05,28.928571428571427,22.571428571428573,4.257142857142857,96.42857142857143,68.42857142857143,16.225714285714286,29.03666666666667,22.686666666666664,4.096666666666667,96.06666666666666,67.4,16.80466666666667
230,28.8,22.7,2.9,96.0,68.0,16.26,28.814285714285713,22.585714285714285,4.285714285714286,96.42857142857143,68.42857142857143,16.154285714285717,29.016666666666666,22.686666666666667,4.176666666666667,96.1,67.63333333333334,16.741666666666667
231,29.0,22.8,3.2,96.0,69.0,15.65,28.857142857142858,22.599999999999998,4.414285714285714,96.42857142857143,68.14285714285714,15.937142857142856,28.996666666666666,22.68,4.236666666666667,96.16666666666667,67.8,16.758
232,29.2,22.4,2.9,97.0,68.0,17.52,28.857142857142858,22.614285714285717,4.2,96.42857142857143,68.14285714285714,15.921428571428573,28.973333333333336,22.676666666666666,4.283333333333333,96.26666666666667,67.96666666666667,16.747333333333334
233,28.0,22.6,7.0,97.0,70.0,14.09,28.871428571428574,22.614285714285717,4.157142857142857,96.28571428571429,68.28571428571429,16.247142857142858,28.98,22.660000000000004,4.376666666666667,96.4,68.03333333333333,16.767666666666667
234,29.1,22.6,4.9,96.0,67.0,15.4,28.928571428571427,22.599999999999998,4.285714285714286,96.28571428571429,68.14285714285714,16.472857142857144,28.983333333333334,22.646666666666665,4.393333333333333,96.46666666666667,68.16666666666667,16.777333333333335
235,29.0,22.5,4.8,96.0,68.0,16.48,28.914285714285715,22.58571428571429,4.857142857142857,96.42857142857143,68.42857142857143,16.532857142857143,28.966666666666665,22.643333333333334,4.486666666666667,96.53333333333333,68.4,16.748
236,29.0,22.7,3.4,96.0,68.0,18.33,28.914285714285715,22.585714285714285,5.214285714285714,96.57142857142857,68.71428571428571,16.611428571428572,28.973333333333336,22.636666666666667,4.430000000000001,96.6,68.43333333333334,16.775
237,29.2,22.6,3.8,96.0,67.0,17.84,29.071428571428573,22.557142857142857,4.857142857142857,96.71428571428571,68.42857142857143,16.985714285714284,28.990000000000002,22.619999999999997,4.536666666666666,96.7,68.53333333333333,16.815
